"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","28","Microabrasion is used for","Enamel Stain","Incipient Caries","Arrested Caries","Hidden Caries","A","'A' [Sturdevant 5th ed 646]
Microabrasion involves the use of acids to remove the superficial enamel stains.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","1","Picture based, deep prepared cavity. Two pictures of the same tooth. First picture (A) arrow point at dentinal surface (where the pulp protecting agent is to be placed.) second picture (B), arrow points at the restored tooth (with restorative material placed on the prepared cavity). Question was asked on which is the suitable pulp protecting material for both the cases.","CaOH for both","CaOH for A, monoxide carboxylate for B","GIC for both","Resin for A and CaOH for B","A","'A' [Sturdevant 4th ed 171]
According to this recollected question, the best pulp protecting material in deep cavities is calcium hydroxide liner followed by the application of glass ionomer base.

| Cavity type | RDT | Pulp protection |
|---|---|---|
| Shallow cavities | 2mm/more | No base, liner. Varnish/dentin bonding agent is sufficient. |
| Moderately deep | 1-1.5mm | ZOE liner except under composites |
| Deep | 0.5-1mm | Ca(OH)2 liners |","Requires image: Clinical photographs A and B of cavity"
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","2","Which is correct regarding Etching of enamel?","more time required to etch primary teeth because enamel is more dense than permanent teeth","Less time required to etch primary teeth because enamel rods are irregularly arranged than permanent teeth","more time required to etch primary teeth because enamel rods are irregularly arranged than permanent teeth","more time required to etch primary teeth because of more prismless enamel and rods are irregularly arranged than permanent teeth","D","'D' [Philips 11th ed 383]
Primary enamel exhibits the following morphological differences compared to permanent teeth enamel:
• More prismless or interprismatic substance
• It is less-mineralized than permanent enamel
• the diffusion coefficient is greater in primary than in permanent
• less mineral density

Primary teeth require more etching time due to the presence of more prismless or interprismatic substance at the surface. It takes longer for the acid to penetrate the prismless layer to create the etch pattern on the underlying prismatic enamel.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","3","Patient treated with 6 anterior laminates present with severe sensitivity after 3-4 days. The reason is?","Improper tooth preparation and micro-leakage","Bonding failure between porcelain and tooth interface","Rough surface that leads to plaque accumulation","Mechanical failure","B","'B' [Failure in the restored dentition: management and treatment 1st ed 298]
Three types of failures in porcelain laminates: Mechanical, Biological and Aesthetic.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","4","In polymer based composite, which acts as medium to transfer load from weaker to stronger stress bearing component?","Silane coupling","Filler","Matrix","Adhesive","B","'B' [AIIMS NOV-17]",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","5","In silver modified ART technique (SM-ART), silver is added in which form?","Silver fluoride","Silver diamond fluoride","Silver nitrate","Nano silver particle","B","'B' [AIIMS MAY-18]
Silver Modified Atraumatic Restorative Technique (SMART) is a technique to halt the decay and seal teeth using two products: silver diamond fluoride (SDF) application first followed by glass ionomer cement (GIC) sealant/ restoration in a single appointment.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","6","Which GIC is used in ART technique?","RM-GIC","Compomer","High viscosity GIC","Low viscosity","C","'C' [AIIMS MAY-18]
The ART approach involves the use of hand instruments only (Eg:spoon excavators) to remove carious tooth substance and then restoring the cavity and sealing any adjacent enamel fissures with a high viscosity GIC.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","7","Endodontic treatment is started by drilling in a tooth with gold crown, later it was filled with amalgam restoration. After some time, the amalgam restoration corrodes & discolours, what is the cause?","gold act as anodic to amalgam","gold act as cathodic to amalgam","low copper amalgam be used","high copper amalgam be used","B","'B' [AIIMS MAY-18]",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","8","Incisor and molar are hypo-mineralized, composite restoration fails again & again due to which reason","Defective enamel","Etchant is not of good quality.","Lack of moisture control","Defective material used","A","'A' [AIIMS MAY-18]",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","9","Which of the following is 6th generation DBA?","Conditioner, Primer, Adhesive resin (Option a image)","Self-etching primer, Adhesive resin (Option b image)","Conditioner, Combined primer adhesive resin (Option c image)","Self-etching adhesive 1 component (Option d image)","B","'B' [Nisha Garg 3rd ed 251]
Option B is a sixth-generation bonding agent.

They are of two types:
i) Self etch primers i.e. Etch and primer in one bottle + Adhesive agent in another bottle.
ii) Self etch adhesives or type II 6th generation adhesives. Two bottles or unit dose containing acidic primer and adhesive are first mixed and then applied.","Requires image: 4 images of DBA systems"
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","10","What should be done to increase the longevity of pit & fissure sealants?","Deep ditch with round bur","Moisture control.","Add filler to composite.","Etchant for 2 minutes.","B","'B' [Sturdevant 5th ed 571]
Complete isolation of the tooth from contamination by saliva is the most important aspect of sealant placement. Isolation by rubber dam or cotton rolls are equally effective and result in similar retention rates.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","11","Experimental caries in man was given by:","Vonder Fehr, Herald Loe and Else Theilade","Ralph V Katz","Moller","Frosman, Nanda","A","'A' [Caries Res 1970;4:131–148]
This was an experimental study conducted by Vonder Fehr, Herald Loe and Else Theilade.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","12","Major drawback of composite material for posterior tooth restoration:","Water sorption","Compressive strength","Coefficient of thermal expansion","Wear resistance","D","'D' [PGI DEC.2017]
Wear Resistance: Wear resistance refers to a material's ability to resist surface loss as a result of abrasive contact with opposing tooth structure. Wear resistance of composite materials is generally good. While not as resistant as amalgam, resin-based composite restorations that are placed in areas of high function are more prone to exhibit excessive wear and/or marginal fracture.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","13","Last resort for diagnosis of proximal caries:","Mechanical separation","Cavity preparation","Transillumination","Caries activity tests","B","'B' [PGI JUNE-2017]
Dental floss and tooth separators are employed to detect proximal caries. Tooth separators and wedges basically aid in visually detecting the proximal caries by separating the teeth.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","14","Composite bonding:","Chemical interlocking","Mechanical interlocking","Cohesion","True bonding","B","'B' [PGI JUNE-2017]
Bonding of composites to tooth structure occurs by micromechanical retention. Acid etching creates microporosites into which the resin penetrates resulting in resin tag formation. These tags penetrate to a depth of 5 – 10 μm.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","15","Black stained pit and incipient carious lesions are observed on buccal surface of anterior tooth. The treatment plan would be?","Remove and fill with GIC","Remove with bur and place composite restoration","Preventive program institution","Fluoride application","C","'C' [AIIMS MAY-17]",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","16","In Class 2 amalgam restoration, beveling of gingival margin, when gingival margins are on root surface?","no bevel required","15 deg","30 deg","80 deg","A","'A' [AIIMS MAY-17]
Bevels are not indicated for margins located on root surfaces as it increases microleakage between tooth and restoration interface.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","17","Poor oral hygiene and frequent exposure to sucrose containing diet can produce incipient lesions as early as","2weeks","3 weeks","4 weeks","6 weeks","C","'C' [AIIMS MAY-17]",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","18","Chlorhexidine is prescribed at bed time for 30sec rinse for 2 weeks results in a reduction of MS counts to below caries potential for","15 to 20 weeks","12 to 26 weeks","4 to 8 weeks","2 to 3 weeks","B","'B' [AIIMS MAY-17]
Chlorhexidine is prescribed for home use at bedtime as a 30- second rinse. Used at this time, when the salivary flow rate is decreased, chlorhexidine has a better opportunity to interact with MS (Mutans Streptococci) organisms. It is used for approximately 2 weeks and results in a reduction of MS counts to below caries-potential levels. This decrease is sustained for 12 – 26 weeks.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","19","2nd number in 4-digit instrument formula","Width of blade","Primary cutting-edge angle","Blade angle","Length of blade","C","'C' [AIPG-2018]
Instrument formula:
1-(Width) | 2-(Cutting edge) angle | 3-(Length) | 4-(Blade angle)",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","20","Ring opening polymerization is a feature of","UDMA","TEGDMA","4META","Silorane","D","'D' [AIPG-2018]
Siloranes are a new class of ring-opening monomers, they were synthesized to overcome the problems related to polymerization shrinkage of methacrylate-based composites.",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","21","Increased etching time is required in primary teeth because:","Enamel rods are more regularly arranged","Enamel is aprismatic and enamel rods are irregularly arranged","Enamel rods are dense in case of children","Poor cooperation from the child","B","'B' [AIPG-2018]",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","22","C-factor is maximum in","Class II cavity","Class III cavity","Class IV cavity","Class V cavity","D","'D' [AIPG-2018]",""
"Operative Dentistry","10. Recent Papers 2017-18 Operative Dentistry","23","Laser helps in treating dentinal sensitivity by the following mechanism:","Desensitization of nerve fibers","Precipitation of collagen","Sealing of dentinal tubules","Devitalisation of pulp","A","'A' [AIPG-2018]
Lasers act by different mechanisms. Mechanism of Action of Lasers for the treatment of dentin hypersensitivity:
• Desensitization of the free nerve fibres
• Increasing the formation of a secondary dentin by the odontoblasts
• Obliterates the dentin tubules",""
